(1)ClimateZone,(2)Date,(3)T.Max,(4)T.Min,(5)Rain,(6)Evap,(7)Radn,Mean_Temp
A,1985-12-02,0.0,0.0,0,5.325,5.325,0.0
A,1985-12-03,0.0,0.0,0,5.342,5.342,0.0
A,1985-12-04,0.100000001,0.0,0.100000001,5.358,5.358,0.0500000005
A,1985-12-05,0.699999988,0.0,0.699999988,5.375,5.375,0.349999994
A,1985-12-06,10.05000019,0.0,10.05000019,5.391,5.391,5.025000095
A,1985-12-07,15.39999962,0.0,15.39999962,5.407,5.407,7.69999981
A,1985-12-08,13.94999981,0.0,13.94999981,5.424,5.424,6.974999905
A,1985-12-09,9.649999619,0.0,9.649999619,5.44,5.44,4.8249998095
A,1985-12-10,0.400000006,0.0,0.400000006,5.456,5.456,0.200000003
A,1985-12-11,0.0,0.0,0,5.473,5.473,0.0
A,1985-12-12,0.050000001,0.0,0.050000001,5.489,5.489,0.0250000005
A,1985-12-13,0.0,0.0,0,5.506,5.506,0.0
A,1985-12-14,0.0,0.0,0,5.522,5.522,0.0
A,1985-12-15,4.150000095,0.0,4.150000095,5.538,5.538,2.0750000475
A,1985-12-16,1.650000095,0.0,1.650000095,5.555,5.555,0.8250000475
A,1985-12-17,0.899999976,0.0,0.899999976,5.573,5.573,0.449999988
A,1985-12-18,0.0,0.0,0,5.591,5.591,0.0
A,1985-12-19,0.300000012,0.0,0.300000012,5.609,5.609,0.150000006
A,1985-12-20,3.450000048,0.0,3.450000048,5.627,5.627,1.725000024
A,1985-12-21,2.550000191,0.0,2.550000191,5.645,5.645,1.2750000955
A,1985-12-22,1.549999952,0.0,1.549999952,5.664,5.664,0.774999976
A,1985-12-23,0.050000001,0.0,0.050000001,5.682,5.682,0.0250000005
A,1985-12-24,0.0,0.0,0,5.7,5.7,0.0
A,1985-12-25,0.050000001,0.0,0.050000001,5.718,5.718,0.0250000005
A,1985-12-26,0.5,0.0,0.5,5.736,5.736,0.25
A,1985-12-27,0.0,0.0,0,5.754,5.754,0.0
A,1985-12-28,0.0,0.0,0,5.772,5.772,0.0
A,1985-12-29,0.0,0.0,0,5.79,5.79,0.0
A,1985-12-30,0.0,0.0,0,5.809,5.809,0.0
A,1985-12-31,0.0,0.0,0,5.827,5.827,0.0
A,1986-12-01,1.950000048,0.0,1.950000048,5.332,5.332,0.975000024
A,1986-12-02,0.0,0.0,0,5.35,5.35,0.0
A,1986-12-03,0.0,0.0,0,5.367,5.367,0.0
A,1986-12-04,0.0,0.0,0,5.385,5.385,0.0
A,1986-12-05,9.449999809,0.0,9.449999809,5.403,5.403,4.7249999045
A,1986-12-06,37.45000076,0.0,37.45000076,5.42,5.42,18.72500038
A,1986-12-07,10.85000038,0.0,10.85000038,5.438,5.438,5.42500019
A,1986-12-08,0.100000001,0.0,0.100000001,5.455,5.455,0.0500000005
A,1986-12-09,0.150000006,0.0,0.150000006,5.473,5.473,0.075000003
A,1986-12-10,2.0,0.0,2,5.491,5.491,1.0
A,1986-12-11,4.099999905,0.0,4.099999905,5.508,5.508,2.0499999525
A,1986-12-12,0.25,0.0,0.25,5.526,5.526,0.125
A,1986-12-13,0.050000001,0.0,0.050000001,5.543,5.543,0.0250000005
A,1986-12-14,0.0,0.0,0,5.561,5.561,0.0
A,1986-12-15,1.0,0.0,1,5.579,5.579,0.5
A,1986-12-16,1.150000095,0.0,1.150000095,5.596,5.596,0.5750000475
A,1986-12-17,0.100000001,0.0,0.100000001,5.609,5.609,0.0500000005
A,1986-12-18,0.0,0.0,0,5.621,5.621,0.0
A,1986-12-19,0.0,0.0,0,5.634,5.634,0.0
A,1986-12-20,0.100000001,0.0,0.100000001,5.646,5.646,0.0500000005
A,1986-12-21,0.200000003,0.0,0.200000003,5.659,5.659,0.1000000015
A,1986-12-22,0.0,0.0,0,5.671,5.671,0.0
A,1986-12-23,0.0,0.0,0,5.683,5.683,0.0
A,1986-12-24,0.0,0.0,0,5.696,5.696,0.0
A,1986-12-25,0.0,0.0,0,5.708,5.708,0.0
A,1986-12-26,0.0,0.0,0,5.721,5.721,0.0
A,1986-12-27,0.150000006,0.0,0.150000006,5.733,5.733,0.075000003
A,1986-12-28,0.0,0.0,0,5.746,5.746,0.0
A,1986-12-29,0.0,0.0,0,5.758,5.758,0.0
A,1986-12-30,0.550000012,0.0,0.550000012,5.771,5.771,0.275000006
A,1986-12-31,0.0,0.0,0,5.783,5.783,0.0
A,1987-12-01,7.5,0.0,7.5,5.522,5.522,3.75
A,1987-12-02,0.400000006,0.0,0.400000006,5.542,5.542,0.200000003
A,1987-12-03,0.0,0.0,0,5.563,5.563,0.0
A,1987-12-04,0.0,0.0,0,5.584,5.584,0.0
A,1987-12-05,0.0,0.0,0,5.605,5.605,0.0
A,1987-12-06,0.050000001,0.0,0.050000001,5.626,5.626,0.0250000005
A,1987-12-07,0.0,0.0,0,5.647,5.647,0.0
A,1987-12-08,8.449999809,0.0,8.449999809,5.668,5.668,4.2249999045
A,1987-12-09,0.300000012,0.0,0.300000012,5.689,5.689,0.150000006
A,1987-12-10,0.0,0.0,0,5.709,5.709,0.0
A,1987-12-11,0.0,0.0,0,5.73,5.73,0.0
A,1987-12-12,0.0,0.0,0,5.751,5.751,0.0
A,1987-12-13,0.0,0.0,0,5.772,5.772,0.0
A,1987-12-14,0.0,0.0,0,5.793,5.793,0.0
A,1987-12-15,0.0,0.0,0,5.814,5.814,0.0
A,1987-12-16,0.0,0.0,0,5.835,5.835,0.0
A,1987-12-17,0.0,0.0,0,5.853,5.853,0.0
A,1987-12-18,0.0,0.0,0,5.871,5.871,0.0
A,1987-12-19,0.0,0.0,0,5.889,5.889,0.0
A,1987-12-20,0.0,0.0,0,5.907,5.907,0.0
A,1987-12-21,0.0,0.0,0,5.926,5.926,0.0
A,1987-12-22,0.0,0.0,0,5.944,5.944,0.0
A,1987-12-23,0.0,0.0,0,5.962,5.962,0.0
A,1987-12-24,0.0,0.0,0,5.98,5.98,0.0
A,1987-12-25,0.0,0.0,0,5.998,5.998,0.0
A,1987-12-26,0.0,0.0,0,6.017,6.017,0.0
A,1987-12-27,0.799999952,0.0,0.799999952,6.035,6.035,0.399999976
A,1987-12-28,0.25,0.0,0.25,6.053,6.053,0.125
A,1987-12-29,0.0,0.0,0,6.071,6.071,0.0
A,1987-12-30,0.0,0.0,0,6.089,6.089,0.0
A,1987-12-31,0.949999988,0.0,0.949999988,6.108,6.108,0.474999994
A,1988-12-01,0.0,0.0,0,5.444,5.444,0.0
A,1988-12-02,1.5,0.0,1.5,5.476,5.476,0.75
A,1988-12-03,1.350000024,0.0,1.350000024,5.509,5.509,0.675000012
A,1988-12-04,5.150000095,0.0,5.150000095,5.541,5.541,2.5750000475
A,1988-12-05,0.0,0.0,0,5.574,5.574,0.0
A,1988-12-06,0.0,0.0,0,5.607,5.607,0.0
A,1988-12-07,0.0,0.0,0,5.639,5.639,0.0
A,1988-12-08,0.0,0.0,0,5.672,5.672,0.0
A,1988-12-09,0.5,0.0,0.5,5.705,5.705,0.25
A,1988-12-10,1.349999905,0.0,1.349999905,5.737,5.737,0.6749999525
A,1988-12-11,0.25,0.0,0.25,5.77,5.77,0.125
A,1988-12-12,0.150000006,0.0,0.150000006,5.802,5.802,0.075000003
A,1988-12-13,0.0,0.0,0,5.835,5.835,0.0
A,1988-12-14,0.0,0.0,0,5.868,5.868,0.0
A,1988-12-15,0.0,0.0,0,5.9,5.9,0.0
A,1988-12-16,0.0,0.0,0,5.933,5.933,0.0
A,1988-12-17,0.0,0.0,0,5.944,5.944,0.0
A,1988-12-18,0.0,0.0,0,5.955,5.955,0.0
A,1988-12-19,3.299999952,0.0,3.299999952,5.966,5.966,1.649999976
A,1988-12-20,15.35000038,0.0,15.35000038,5.976,5.976,7.67500019
A,1988-12-21,0.050000001,0.0,0.050000001,5.987,5.987,0.0250000005
A,1988-12-22,0.0,0.0,0,5.998,5.998,0.0
A,1988-12-23,0.0,0.0,0,6.009,6.009,0.0
A,1988-12-24,8.0,0.0,8,6.02,6.02,4.0
A,1988-12-25,4.150000095,0.0,4.150000095,6.031,6.031,2.0750000475
A,1988-12-26,0.150000006,0.0,0.150000006,6.042,6.042,0.075000003
A,1988-12-27,3.799999952,0.0,3.799999952,6.053,6.053,1.899999976
A,1988-12-28,0.0,0.0,0,6.063,6.063,0.0
A,1988-12-29,0.0,0.0,0,6.074,6.074,0.0
A,1988-12-30,0.100000001,0.0,0.100000001,6.085,6.085,0.0500000005
A,1988-12-31,0.0,0.0,0,6.096,6.096,0.0
A,1989-12-01,13.25,0.0,13.25,5.569,5.569,6.625
A,1989-12-02,0.100000001,0.0,0.100000001,5.595,5.595,0.0500000005
A,1989-12-03,0.400000006,0.0,0.400000006,5.62,5.62,0.200000003
A,1989-12-04,0.0,0.0,0,5.646,5.646,0.0
A,1989-12-05,0.0,0.0,0,5.672,5.672,0.0
A,1989-12-06,0.0,0.0,0,5.698,5.698,0.0
A,1989-12-07,0.0,0.0,0,5.724,5.724,0.0
A,1989-12-08,0.0,0.0,0,5.75,5.75,0.0
A,1989-12-09,0.0,0.0,0,5.776,5.776,0.0
A,1989-12-10,0.0,0.0,0,5.801,5.801,0.0
A,1989-12-11,0.0,0.0,0,5.827,5.827,0.0
A,1989-12-12,0.0,0.0,0,5.853,5.853,0.0
A,1989-12-13,0.799999952,0.0,0.799999952,5.879,5.879,0.399999976
A,1989-12-14,0.0,0.0,0,5.905,5.905,0.0
A,1989-12-15,0.0,0.0,0,5.931,5.931,0.0
A,1989-12-16,0.0,0.0,0,5.957,5.957,0.0
A,1989-12-17,0.0,0.0,0,5.961,5.961,0.0
A,1989-12-18,0.050000001,0.0,0.050000001,5.965,5.965,0.0250000005
A,1989-12-19,0.0,0.0,0,5.969,5.969,0.0
A,1989-12-20,0.0,0.0,0,5.973,5.973,0.0
A,1989-12-21,0.0,0.0,0,5.977,5.977,0.0
A,1989-12-22,0.0,0.0,0,5.982,5.982,0.0
A,1989-12-23,0.0,0.0,0,5.986,5.986,0.0
A,1989-12-24,0.0,0.0,0,5.99,5.99,0.0
A,1989-12-25,0.75,0.0,0.75,5.994,5.994,0.375
A,1989-12-26,0.0,0.0,0,5.998,5.998,0.0
A,1989-12-27,0.0,0.0,0,6.003,6.003,0.0
A,1989-12-28,0.0,0.0,0,6.007,6.007,0.0
A,1989-12-29,0.0,0.0,0,6.011,6.011,0.0
A,1989-12-30,0.0,0.0,0,6.015,6.015,0.0
A,1989-12-31,0.0,0.0,0,6.019,6.019,0.0
A,1990-12-01,0.300000012,0.0,0.300000012,5.253,5.253,0.150000006
A,1990-12-02,0.0,0.0,0,5.248,5.248,0.0
A,1990-12-03,0.0,0.0,0,5.242,5.242,0.0
A,1990-12-04,0.0,0.0,0,5.237,5.237,0.0
A,1990-12-05,13.85000038,0.0,13.85000038,5.231,5.231,6.92500019
A,1990-12-06,17.15000153,0.0,17.15000153,5.226,5.226,8.575000765
A,1990-12-07,1.149999976,0.0,1.149999976,5.22,5.22,0.574999988
A,1990-12-08,8.5,0.0,8.5,5.215,5.215,4.25
A,1990-12-09,18.75,0.0,18.75,5.21,5.21,9.375
A,1990-12-10,0.100000001,0.0,0.100000001,5.204,5.204,0.0500000005
A,1990-12-11,0.0,0.0,0,5.199,5.199,0.0
A,1990-12-12,0.200000003,0.0,0.200000003,5.193,5.193,0.1000000015
A,1990-12-13,0.25,0.0,0.25,5.188,5.188,0.125
A,1990-12-14,0.150000006,0.0,0.150000006,5.182,5.182,0.075000003
A,1990-12-15,0.0,0.0,0,5.177,5.177,0.0
A,1990-12-16,0.0,0.0,0,5.171,5.171,0.0
A,1990-12-17,0.0,0.0,0,5.201,5.201,0.0
A,1990-12-18,0.400000006,0.0,0.400000006,5.231,5.231,0.200000003
A,1990-12-19,0.0,0.0,0,5.26,5.26,0.0
A,1990-12-20,0.0,0.0,0,5.29,5.29,0.0
A,1990-12-21,6.849999905,0.0,6.849999905,5.32,5.32,3.4249999525
A,1990-12-22,0.550000012,0.0,0.550000012,5.349,5.349,0.275000006
A,1990-12-23,0.349999994,0.0,0.349999994,5.379,5.379,0.174999997
A,1990-12-24,0.0,0.0,0,5.409,5.409,0.0
A,1990-12-25,0.0,0.0,0,5.439,5.439,0.0
A,1990-12-26,0.25,0.0,0.25,5.468,5.468,0.125
A,1990-12-27,0.0,0.0,0,5.498,5.498,0.0
A,1990-12-28,0.0,0.0,0,5.528,5.528,0.0
A,1990-12-29,0.0,0.0,0,5.557,5.557,0.0
A,1990-12-30,0.0,0.0,0,5.587,5.587,0.0
A,1990-12-31,0.0,0.0,0,5.617,5.617,0.0
A,1991-12-01,0.0,0.0,0,5.483,5.483,0.0
A,1991-12-02,0.0,0.0,0,5.501,5.501,0.0
A,1991-12-03,0.300000012,0.0,0.300000012,5.519,5.519,0.150000006
A,1991-12-04,0.5,0.0,0.5,5.537,5.537,0.25
A,1991-12-05,0.0,0.0,0,5.556,5.556,0.0
A,1991-12-06,0.0,0.0,0,5.574,5.574,0.0
A,1991-12-07,0.0,0.0,0,5.592,5.592,0.0
A,1991-12-08,0.0,0.0,0,5.61,5.61,0.0
A,1991-12-09,0.0,0.0,0,5.628,5.628,0.0
A,1991-12-10,0.0,0.0,0,5.646,5.646,0.0
A,1991-12-11,0.0,0.0,0,5.664,5.664,0.0
A,1991-12-12,0.0,0.0,0,5.683,5.683,0.0
A,1991-12-13,0.0,0.0,0,5.701,5.701,0.0
A,1991-12-14,0.649999976,0.0,0.649999976,5.719,5.719,0.324999988
A,1991-12-15,1.5,0.0,1.5,5.737,5.737,0.75
A,1991-12-16,0.200000003,0.0,0.200000003,5.755,5.755,0.1000000015
A,1991-12-17,1.150000095,0.0,1.150000095,5.757,5.757,0.5750000475
A,1991-12-18,2.650000095,0.0,2.650000095,5.76,5.76,1.3250000475
A,1991-12-19,0.300000012,0.0,0.300000012,5.762,5.762,0.150000006
A,1991-12-20,2.75,0.0,2.75,5.764,5.764,1.375
A,1991-12-21,0.800000012,0.0,0.800000012,5.767,5.767,0.400000006
A,1991-12-22,0.400000006,0.0,0.400000006,5.769,5.769,0.200000003
A,1991-12-23,0.0,0.0,0,5.771,5.771,0.0
A,1991-12-24,0.0,0.0,0,5.774,5.774,0.0
A,1991-12-25,0.0,0.0,0,5.776,5.776,0.0
A,1991-12-26,0.0,0.0,0,5.778,5.778,0.0
A,1991-12-27,0.0,0.0,0,5.781,5.781,0.0
A,1991-12-28,0.0,0.0,0,5.783,5.783,0.0
A,1991-12-29,0.0,0.0,0,5.785,5.785,0.0
A,1991-12-30,0.0,0.0,0,5.788,5.788,0.0
A,1991-12-31,0.100000001,0.0,0.100000001,5.79,5.79,0.0500000005
A,1992-12-01,0.0,0.0,0,4.123,4.123,0.0
A,1992-12-02,15.95000076,0.0,15.95000076,4.146,4.146,7.97500038
A,1992-12-03,0.850000024,0.0,0.850000024,4.169,4.169,0.425000012
A,1992-12-04,0.0,0.0,0,4.192,4.192,0.0
A,1992-12-05,5.100000381,0.0,5.100000381,4.215,4.215,2.5500001905
A,1992-12-06,1.450000048,0.0,1.450000048,4.238,4.238,0.725000024
A,1992-12-07,0.100000001,0.0,0.100000001,4.261,4.261,0.0500000005
A,1992-12-08,0.0,0.0,0,4.284,4.284,0.0
A,1992-12-09,0.0,0.0,0,4.307,4.307,0.0
A,1992-12-10,0.0,0.0,0,4.33,4.33,0.0
A,1992-12-11,2.0,0.0,2,4.353,4.353,1.0
A,1992-12-12,7.400000095,0.0,7.400000095,4.376,4.376,3.7000000475
A,1992-12-13,5.350000381,0.0,5.350000381,4.399,4.399,2.6750001905
A,1992-12-14,0.0,0.0,0,4.422,4.422,0.0
A,1992-12-15,0.150000006,0.0,0.150000006,4.445,4.445,0.075000003
A,1992-12-16,13.80000019,0.0,13.80000019,4.468,4.468,6.900000095
A,1992-12-17,16.89999962,0.0,16.89999962,4.508,4.508,8.44999981
A,1992-12-18,27.95000076,0.0,27.95000076,4.549,4.549,13.97500038
A,1992-12-19,13.75,0.0,13.75,4.59,4.59,6.875
A,1992-12-20,6.0,0.0,6,4.631,4.631,3.0
A,1992-12-21,0.050000001,0.0,0.050000001,4.672,4.672,0.0250000005
A,1992-12-22,0.150000006,0.0,0.150000006,4.713,4.713,0.075000003
A,1992-12-23,0.0,0.0,0,4.754,4.754,0.0
A,1992-12-24,6.599999905,0.0,6.599999905,4.794,4.794,3.2999999525
A,1992-12-25,0.050000001,0.0,0.050000001,4.835,4.835,0.0250000005
A,1992-12-26,0.550000012,0.0,0.550000012,4.876,4.876,0.275000006
A,1992-12-27,1.350000024,0.0,1.350000024,4.917,4.917,0.675000012
A,1992-12-28,1.399999976,0.0,1.399999976,4.958,4.958,0.699999988
A,1992-12-29,0.0,0.0,0,4.999,4.999,0.0
A,1992-12-30,0.0,0.0,0,5.039,5.039,0.0
A,1992-12-31,0.0,0.0,0,5.08,5.08,0.0
A,1993-12-01,0.200000003,0.0,0.200000003,5.361,5.361,0.1000000015
A,1993-12-02,1.5,0.0,1.5,5.354,5.354,0.75
A,1993-12-03,0.350000024,0.0,0.350000024,5.346,5.346,0.175000012
A,1993-12-04,0.0,0.0,0,5.339,5.339,0.0
A,1993-12-05,0.0,0.0,0,5.331,5.331,0.0
A,1993-12-06,0.0,0.0,0,5.324,5.324,0.0
A,1993-12-07,0.0,0.0,0,5.317,5.317,0.0
A,1993-12-08,0.0,0.0,0,5.309,5.309,0.0
A,1993-12-09,0.0,0.0,0,5.302,5.302,0.0
A,1993-12-10,2.650000095,0.0,2.650000095,5.294,5.294,1.3250000475
A,1993-12-11,13.10000038,0.0,13.10000038,5.287,5.287,6.55000019
A,1993-12-12,2.599999905,0.0,2.599999905,5.279,5.279,1.2999999525
A,1993-12-13,54.94999695,0.0,54.94999695,5.272,5.272,27.474998475
A,1993-12-14,0.700000048,0.0,0.700000048,5.264,5.264,0.350000024
A,1993-12-15,0.25,0.0,0.25,5.257,5.257,0.125
A,1993-12-16,0.0,0.0,0,5.249,5.249,0.0
A,1993-12-17,0.0,0.0,0,5.273,5.273,0.0
A,1993-12-18,0.0,0.0,0,5.296,5.296,0.0
A,1993-12-19,0.0,0.0,0,5.319,5.319,0.0
A,1993-12-20,0.100000001,0.0,0.100000001,5.343,5.343,0.0500000005
A,1993-12-21,12.64999962,0.0,12.64999962,5.366,5.366,6.32499981
A,1993-12-22,14.30000019,0.0,14.30000019,5.389,5.389,7.150000095
A,1993-12-23,4.349999905,0.0,4.349999905,5.412,5.412,2.1749999525
A,1993-12-24,0.25,0.0,0.25,5.436,5.436,0.125
A,1993-12-25,3.550000191,0.0,3.550000191,5.459,5.459,1.7750000955
A,1993-12-26,2.299999952,0.0,2.299999952,5.482,5.482,1.149999976
A,1993-12-27,0.550000012,0.0,0.550000012,5.505,5.505,0.275000006
A,1993-12-28,1.100000024,0.0,1.100000024,5.529,5.529,0.550000012
A,1993-12-29,0.0,0.0,0,5.552,5.552,0.0
A,1993-12-30,0.0,0.0,0,5.575,5.575,0.0
A,1993-12-31,0.0,0.0,0,5.598,5.598,0.0
A,1994-12-01,0.0,0.0,0,5.304,5.304,0.0
A,1994-12-02,0.0,0.0,0,5.388,5.388,0.0
A,1994-12-03,0.0,0.0,0,5.471,5.471,0.0
A,1994-12-04,0.0,0.0,0,5.555,5.555,0.0
A,1994-12-05,0.0,0.0,0,5.639,5.639,0.0
A,1994-12-06,4.75,0.0,4.75,5.722,5.722,2.375
A,1994-12-07,3.199999809,0.0,3.199999809,5.806,5.806,1.5999999045
A,1994-12-08,0.0,0.0,0,5.89,5.89,0.0
A,1994-12-09,0.0,0.0,0,5.973,5.973,0.0
A,1994-12-10,0.0,0.0,0,6.057,6.057,0.0
A,1994-12-11,0.0,0.0,0,6.14,6.14,0.0
A,1994-12-12,0.150000006,0.0,0.150000006,6.224,6.224,0.075000003
A,1994-12-13,0.0,0.0,0,6.308,6.308,0.0
A,1994-12-14,0.0,0.0,0,6.391,6.391,0.0
A,1994-12-15,0.0,0.0,0,6.475,6.475,0.0
A,1994-12-16,0.0,0.0,0,6.559,6.559,0.0
A,1994-12-17,0.0,0.0,0,6.544,6.544,0.0
A,1994-12-18,0.0,0.0,0,6.53,6.53,0.0
A,1994-12-19,0.0,0.0,0,6.516,6.516,0.0
A,1994-12-20,3.549999952,0.0,3.549999952,6.501,6.501,1.774999976
A,1994-12-21,1.350000024,0.0,1.350000024,6.487,6.487,0.675000012
A,1994-12-22,0.0,0.0,0,6.473,6.473,0.0
A,1994-12-23,0.0,0.0,0,6.458,6.458,0.0
A,1994-12-24,0.0,0.0,0,6.444,6.444,0.0
A,1994-12-25,0.0,0.0,0,6.429,6.429,0.0
A,1994-12-26,0.0,0.0,0,6.415,6.415,0.0
A,1994-12-27,0.0,0.0,0,6.401,6.401,0.0
A,1994-12-28,0.0,0.0,0,6.386,6.386,0.0
A,1994-12-29,0.0,0.0,0,6.372,6.372,0.0
A,1994-12-30,0.0,0.0,0,6.358,6.358,0.0
A,1994-12-31,0.0,0.0,0,6.343,6.343,0.0
A,1995-12-01,0.0,0.0,0,5.223,5.223,0.0
A,1995-12-02,0.0,0.0,0,5.254,5.254,0.0
A,1995-12-03,0.700000048,0.0,0.700000048,5.284,5.284,0.350000024
A,1995-12-04,2.299999952,0.0,2.299999952,5.315,5.315,1.149999976
A,1995-12-05,1.100000024,0.0,1.100000024,5.346,5.346,0.550000012
A,1995-12-06,0.0,0.0,0,5.376,5.376,0.0
A,1995-12-07,0.0,0.0,0,5.407,5.407,0.0
A,1995-12-08,0.25,0.0,0.25,5.438,5.438,0.125
A,1995-12-09,1.75,0.0,1.75,5.469,5.469,0.875
A,1995-12-10,0.200000003,0.0,0.200000003,5.499,5.499,0.1000000015
A,1995-12-11,0.100000001,0.0,0.100000001,5.53,5.53,0.0500000005
A,1995-12-12,0.0,0.0,0,5.561,5.561,0.0
A,1995-12-13,0.0,0.0,0,5.591,5.591,0.0
A,1995-12-14,0.0,0.0,0,5.622,5.622,0.0
A,1995-12-15,0.0,0.0,0,5.653,5.653,0.0
A,1995-12-16,1.75,0.0,1.75,5.684,5.684,0.875
A,1995-12-17,1.049999952,0.0,1.049999952,5.707,5.707,0.524999976
A,1995-12-18,2.150000095,0.0,2.150000095,5.731,5.731,1.0750000475
A,1995-12-19,0.550000012,0.0,0.550000012,5.755,5.755,0.275000006
A,1995-12-20,0.0,0.0,0,5.779,5.779,0.0
A,1995-12-21,0.0,0.0,0,5.802,5.802,0.0
A,1995-12-22,0.0,0.0,0,5.826,5.826,0.0
A,1995-12-23,0.0,0.0,0,5.85,5.85,0.0
A,1995-12-24,0.0,0.0,0,5.873,5.873,0.0
A,1995-12-25,0.0,0.0,0,5.897,5.897,0.0
A,1995-12-26,0.0,0.0,0,5.921,5.921,0.0
A,1995-12-27,0.0,0.0,0,5.945,5.945,0.0
A,1995-12-28,0.0,0.0,0,5.968,5.968,0.0
A,1995-12-29,0.0,0.0,0,5.992,5.992,0.0
A,1995-12-30,0.949999988,0.0,0.949999988,6.016,6.016,0.474999994
A,1995-12-31,24.70000076,0.0,24.70000076,6.04,6.04,12.35000038
